Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT56,OUT017,819.4032
FDV58,OUT018,847.84814
FDU04,OUT013,789.61835
NCN05,OUT027,819.9985
FDI53,OUT018,824.7626
FDD34,OUT046,807.2286
FDW47,OUT027,824.52563
FDT51,OUT027,823.74963
FDO27,OUT013,800.26776
NCQ18,OUT018,831.2492
NCW05,OUT013,801.0918
FDI15,OUT010,827.9975
NCH43,OUT010,830.81366
FDT40,OUT049,815.5275
NCG19,OUT017,833.49475
NCM30,OUT035,800.7344
FDB38,OUT017,828.83215
FDB22,OUT046,807.9736
FDC58,OUT046,802.9209
NCI29,OUT013,789.2333
FDA23,OUT010,818.4963
DRG48,OUT013,784.6746
FDV21,OUT013,804.4467
NCG18,OUT019,794.23596
FDG40,OUT045,799.63007
FDU24,OUT018,823.6388
FDA22,OUT049,831.60956
FDY35,OUT046,805.8826
FDJ15,OUT045,800.1869
NCW18,OUT018,835.82117
FDK56,OUT018,831.59045
FDF44,OUT046,798.6533
FDP51,OUT049,831.15173
FDU22,OUT027,835.431
FDM28,OUT017,821.6491
NCL42,OUT046,815.27606
FDJ15,OUT019,791.4972
FDI32,OUT018,826.91943
DRL11,OUT046,803.6604
DRO59,OUT018,811.69025
FDA07,OUT019,796.10834
NCO53,OUT013,802.40814
FDO21,OUT045,815.97406
FDW39,OUT045,805.4237
NCV17,OUT013,796.8726
FDE22,OUT046,807.5438
NCB06,OUT018,830.34174
DRF48,OUT017,804.53406
FDB05,OUT013,797.1813
FDP28,OUT027,820.8634
FDP23,OUT046,815.25824
NCS41,OUT018,824.4931
FDS40,OUT018,818.42523
FDA16,OUT017,817.52203
FDN20,OUT035,805.98804
FDF04,OUT027,828.72815
DRG36,OUT018,825.1495
FDW16,OUT018,821.1866
FDU09,OUT017,810.76807
FDW01,OUT046,810.52246
FDB15,OUT045,811.1135
NCJ17,OUT049,818.37756
NCT18,OUT018,833.642
FDG16,OUT018,829.62494
FDP27,OUT017,827.3149
FDQ44,OUT027,826.493
FDL50,OUT027,818.07684
FDW57,OUT027,829.49115
FDS34,OUT013,799.45465
NCV30,OUT035,802.5978
FDD26,OUT018,832.66266
FDA03,OUT045,799.89105
FDS27,OUT018,830.9471
FDM12,OUT013,796.699
NCV42,OUT027,827.86005
NCS41,OUT046,807.739
FDN56,OUT018,825.979
DRK59,OUT046,806.6445
NCG18,OUT046,802.114
NCN26,OUT017,813.865
FDI60,OUT027,814.9611
NCI43,OUT049,817.8454
NCL17,OUT049,819.6403
FDQ19,OUT019,796.6201
FDY43,OUT049,821.68506
FDR36,OUT049,812.5119
FDJ58,OUT049,825.18524
DRY23,OUT045,791.9008
FDK26,OUT027,817.8586
DRH03,OUT045,802.14636
FDC10,OUT010,823.9816
FDD23,OUT013,805.1265
FDP32,OUT045,800.15
FDO31,OUT035,795.24493
FDQ57,OUT013,797.845
FDX32,OUT027,824.89545
FDC39,OUT027,822.86664
FDU55,OUT046,808.43286
FDL45,OUT013,804.01776
DRK37,OUT049,812.68097
FDK22,OUT013,805.5027
DRG37,OUT027,815.56866
FDK22,OUT017,822.61786
DRH36,OUT018,818.3199
DRC36,OUT018,822.2939
DRE03,OUT027,812.23224
FDF34,OUT046,808.8841
FDZ22,OUT046,804.1835
FDC44,OUT010,835.0262
FDN31,OUT027,829.58875
FDO03,OUT017,826.6962
FDA01,OUT049,822.834
NCH42,OUT049,822.57874
FDF46,OUT018,833.60126
DRL35,OUT046,801.99976
FDW46,OUT049,817.94495
FDB58,OUT046,807.18195
FDD47,OUT018,840.25586
NCO17,OUT045,802.8695
FDJ26,OUT017,827.2238
FDU37,OUT045,805.1404
